repayment_period,date_disbursed,date_repaid,loan_id,borrower_id,loan_amount
1,2020-01-27,2020-02-27,27809,7809,10047.157071428572
1,2020-02-12,2020-03-12,27810,7810,12556.060499999998
1,2020-03-22,2020-04-22,27811,7811,8741.0435
1,2020-02-29,2020-03-29,27812,7812,15273.561
1,2020-02-12,2020-03-12,27813,7813,11201.17275
1,2020-02-18,2020-03-18,27814,7814,8104.88975
1,2020-02-26,2020-03-26,27815,7815,10770.84242857143
1,2020-01-16,2020-02-16,27816,7816,13836.525599999999
1,2020-02-27,2020-03-27,27817,7817,11450.38125
1,2020-03-15,2020-04-15,27818,7818,9515.758
3,2020-03-31,2020-06-30,27819,7819,9548.563499999998
1,2020-03-20,2020-04-20,27820,7820,7584.636749999999
1,2020-03-25,2020-04-25,27821,7821,7528.836499999999
1,2020-02-19,2020-03-19,27822,7822,10796.588749999999
1,2020-02-24,2020-03-24,27823,7823,7744.096199999999
1,2020-01-03,2020-02-03,27824,7824,14452.568599999999
2,2020-01-29,2020-03-29,27825,7825,10786.056999999999
1,2020-02-11,2020-03-11,27826,7826,7998.959400000001
1,2020-02-20,2020-03-20,27827,7827,8966.531099999998
1,2020-03-20,2020-04-20,27828,7828,8071.183000000001
1,2020-03-03,2020-04-03,27829,7829,11712.645
1,2020-01-09,2020-02-09,27830,7830,12918.054000000002
1,2020-01-17,2020-02-17,27831,7831,10838.545800000002
1,2020-03-04,2020-04-04,27832,7832,14195.357
1,2020-02-07,2020-03-07,27833,7833,11190.3835
2,2020-03-01,2020-05-01,27834,7834,11492.018999999998
1,2020-01-06,2020-02-06,27835,7835,4441.669
2,2020-01-22,2020-03-22,27836,7836,9101.15725
1,2020-02-21,2020-03-21,27837,7837,11739.3735
1,2020-03-22,2020-04-22,27838,7838,9292.6188
1,2020-02-29,2020-03-29,27839,7839,8345.780999999999
1,2020-03-05,2020-04-05,27840,7840,8853.6534
1,2020-03-29,2020-04-29,27841,7841,9499.7415
3,2020-02-28,2020-05-28,27842,7842,3492.2664999999997
1,2020-03-05,2020-04-05,27843,7843,11538.037928571428
1,2020-03-28,2020-04-28,27844,7844,8882.657464285714
1,2020-03-09,2020-04-09,27845,7845,11777.380500000001
1,2020-03-02,2020-04-02,27846,7846,9373.515000000001
2,2020-01-29,2020-03-29,27847,7847,8523.438833333334
3,2020-02-15,2020-05-15,27848,7848,4364.316
1,2020-01-04,2020-02-04,27849,7849,10062.337800000001
1,2020-03-09,2020-04-09,27850,7850,13929.534599999997
1,2020-01-30,2020-02-29,27851,7851,15392.835
1,2020-02-25,2020-03-25,27852,7852,7922.451
1,2020-03-10,2020-04-10,27853,7853,6398.9265000000005
2,2020-01-06,2020-03-06,27854,7854,11347.098
1,2020-02-23,2020-03-23,27855,7855,9567.875999999998
1,2020-01-23,2020-02-23,27856,7856,13467.378749999998
1,2020-02-04,2020-03-04,27857,7857,11198.9634
1,2020-03-13,2020-04-13,27858,7858,11222.828500000001
1,2020-02-01,2020-03-01,27859,7859,12022.03125
2,2020-03-15,2020-05-15,27860,7860,9269.072999999999
1,2020-02-27,2020-03-27,27861,7861,11832.948999999999
1,2020-02-08,2020-03-08,27862,7862,7534.038
3,2020-01-21,2020-04-21,27863,7863,6590.8155
3,2020-02-13,2020-05-13,27864,7864,9887.867571428571
3,2020-03-06,2020-06-06,27865,7865,8113.516
1,2020-01-14,2020-02-14,27866,7866,12240.4685
3,2020-01-01,2020-04-01,27867,7867,10630.990499999998
2,2020-01-04,2020-03-04,27868,7868,6903.183599999999
1,2020-03-07,2020-04-07,27869,7869,9223.567599999998
2,2020-02-25,2020-04-25,27870,7870,13210.161999999998
1,2020-01-24,2020-02-24,27871,7871,12302.835
1,2020-03-15,2020-04-15,27872,7872,8650.434400000002
2,2020-03-16,2020-05-16,27873,7873,7325.463
1,2020-03-11,2020-04-11,27874,7874,7494.383
1,2020-02-28,2020-03-28,27875,7875,11444.124
1,2020-01-23,2020-02-23,27876,7876,9787.354285714286
1,2020-01-20,2020-02-20,27877,7877,9239.254500000001
2,2020-02-15,2020-04-15,27878,7878,7830.1630000000005
2,2020-03-21,2020-05-21,27879,7879,8850.172
1,2020-02-13,2020-03-13,27880,7880,8433.941642857142
2,2020-02-07,2020-04-07,27881,7881,6909.548999999999
1,2020-03-27,2020-04-27,27882,7882,8860.034249999999
1,2020-01-03,2020-02-03,27883,7883,9910.016249999999
1,2020-01-18,2020-02-18,27884,7884,13125.418749999999
1,2020-01-08,2020-02-08,27885,7885,8858.1545
1,2020-02-01,2020-03-01,27886,7886,8198.967375
1,2020-03-10,2020-04-10,27887,7887,12422.819700000002
1,2020-02-26,2020-03-26,27888,7888,8051.69025
1,2020-01-15,2020-02-15,27889,7889,8724.151499999998
1,2020-03-21,2020-04-21,27890,7890,10531.779428571428
2,2020-03-30,2020-05-30,27891,7891,6833.829285714286
1,2020-03-06,2020-04-06,27892,7892,10540.505
1,2020-01-06,2020-02-06,27893,7893,11244.509999999998
1,2020-02-17,2020-03-17,27894,7894,10121.294999999998
1,2020-01-06,2020-02-06,27895,7895,10185.773
1,2020-01-17,2020-02-17,27896,7896,7751.0075
2,2020-01-29,2020-03-29,27897,7897,15591.919285714284
3,2020-02-11,2020-05-11,27898,7898,10546.767399999999
2,2020-03-13,2020-05-13,27899,7899,8876.848999999998
1,2020-02-27,2020-03-27,27900,7900,7967.976999999999
2,2020-02-09,2020-04-09,27901,7901,9742.383749999999
2,2020-01-29,2020-03-29,27902,7902,10962.5578
2,2020-03-12,2020-05-12,27903,7903,11290.242
2,2020-03-24,2020-05-24,27904,7904,9135.7395
2,2020-01-06,2020-03-06,27905,7905,9698.461607142859
1,2020-02-09,2020-03-09,27906,7906,4103.025599999999
1,2020-01-07,2020-02-07,27907,7907,11490.538375
1,2020-02-14,2020-03-14,27908,7908,10030.9949
1,2020-03-18,2020-04-18,27909,7909,12593.501
1,2020-03-10,2020-04-10,27910,7910,8683.33407142857
1,2020-02-26,2020-03-26,27911,7911,5816.821999999999
1,2020-02-25,2020-03-25,27912,7912,8900.745
2,2020-01-15,2020-03-15,27913,7913,10713.537642857142
1,2020-01-11,2020-02-11,27914,7914,4594.1089999999995
1,2020-03-23,2020-04-23,27915,7915,10773.87725
1,2020-02-07,2020-03-07,27916,7916,11469.297199999999
1,2020-02-22,2020-03-22,27917,7917,5364.672599999999
1,2020-02-27,2020-03-27,27918,7918,13497.19725
1,2020-03-11,2020-04-11,27919,7919,7284.59775
1,2020-03-09,2020-04-09,27920,7920,6497.652
1,2020-02-06,2020-03-06,27921,7921,10407.429
1,2020-02-16,2020-03-16,27922,7922,9182.0586
1,2020-01-15,2020-02-15,27923,7923,13738.088499999998
1,2020-03-08,2020-04-08,27924,7924,11756.252625
1,2020-02-02,2020-03-02,27925,7925,11676.10575
1,2020-01-15,2020-02-15,27926,7926,9542.653875
2,2020-01-15,2020-03-15,27927,7927,10489.4685
1,2020-02-25,2020-03-25,27928,7928,13145.271999999999
1,2020-02-24,2020-03-24,27929,7929,7146.165749999999
1,2020-01-03,2020-02-03,27930,7930,10391.438250000001
1,2020-01-16,2020-02-16,27931,7931,9728.7002
1,2020-01-05,2020-02-05,27932,7932,9989.290200000001
2,2020-01-06,2020-03-06,27933,7933,9213.37575
1,2020-02-27,2020-03-27,27934,7934,7884.3204
1,2020-03-06,2020-04-06,27935,7935,11689.675999999998
2,2020-02-03,2020-04-03,27936,7936,12520.679999999998
2,2020-03-22,2020-05-22,27937,7937,8820.363800000001
1,2020-01-16,2020-02-16,27938,7938,7703.6275000000005
1,2020-03-25,2020-04-25,27939,7939,11429.292
2,2020-01-09,2020-03-09,27940,7940,7219.81075
1,2020-01-27,2020-02-27,27941,7941,11195.07
3,2020-03-10,2020-06-10,27942,7942,8064.629625
2,2020-01-30,2020-03-30,27943,7943,13556.5098
1,2020-03-26,2020-04-26,27944,7944,8337.438
1,2020-01-22,2020-02-22,27945,7945,11608.53775
1,2020-03-12,2020-04-12,27946,7946,8974.4106
1,2020-03-24,2020-04-24,27947,7947,8052.348714285714
3,2020-02-28,2020-05-28,27948,7948,3965.899125
2,2020-02-14,2020-04-14,27949,7949,11023.6265
1,2020-02-01,2020-03-01,27950,7950,6993.98325
1,2020-03-17,2020-04-17,27951,7951,10688.310000000001
1,2020-02-10,2020-03-10,27952,7952,6645.508499999999
1,2020-02-10,2020-03-10,27953,7953,10697.55425
1,2020-01-05,2020-02-05,27954,7954,12887.8647
1,2020-01-10,2020-02-10,27955,7955,10284.67875
1,2020-03-01,2020-04-01,27956,7956,10160.795499999998
1,2020-01-01,2020-02-01,27957,7957,9556.52025
3,2020-03-18,2020-06-18,27958,7958,12464.920950000002
1,2020-01-06,2020-02-06,27959,7959,11730.1035
1,2020-01-20,2020-02-20,27960,7960,12113.624000000002
1,2020-03-17,2020-04-17,27961,7961,5792.926
1,2020-02-06,2020-03-06,27962,7962,7247.491999999999
1,2020-02-18,2020-03-18,27963,7963,8302.62915
1,2020-02-16,2020-03-16,27964,7964,9142.177
3,2020-01-04,2020-04-04,27965,7965,10789.352999999997
1,2020-02-16,2020-03-16,27966,7966,6042.701000000001
1,2020-02-20,2020-03-20,27967,7967,7055.358375000001
2,2020-02-14,2020-04-14,27968,7968,9122.287699999999
2,2020-03-10,2020-05-10,27969,7969,12653.472749999997
1,2020-02-28,2020-03-28,27970,7970,11414.5012
1,2020-01-08,2020-02-08,27971,7971,10741.060714285713
1,2020-02-16,2020-03-16,27972,7972,4563.7446
1,2020-01-12,2020-02-12,27973,7973,12305.142200000002
1,2020-01-06,2020-02-06,27974,7974,13292.63925
1,2020-01-20,2020-02-20,27975,7975,9069.9534
1,2020-03-05,2020-04-05,27976,7976,12651.61875
2,2020-02-06,2020-04-06,27977,7977,12891.04225
1,2020-03-17,2020-04-17,27978,7978,4641.901
2,2020-03-24,2020-05-24,27979,7979,10238.538428571428
1,2020-02-01,2020-03-01,27980,7980,13224.942500000001
1,2020-01-26,2020-02-26,27981,7981,10701.05625
1,2020-03-13,2020-04-13,27982,7982,11782.015499999998
1,2020-03-07,2020-04-07,27983,7983,10885.853700000001
1,2020-02-12,2020-03-12,27984,7984,6647.4655
3,2020-03-02,2020-06-02,27985,7985,7327.42
1,2020-02-07,2020-03-07,27986,7986,7193.652428571427
1,2020-02-09,2020-03-09,27987,7987,10889.05185
1,2020-01-03,2020-02-03,27988,7988,9194.279550000001
1,2020-01-14,2020-02-14,27989,7989,9545.5765
2,2020-01-31,2020-03-31,27990,7990,10925.97735
1,2020-02-17,2020-03-17,27991,7991,9624.0625
2,2020-01-02,2020-03-02,27992,7992,12792.909
1,2020-02-24,2020-03-24,27993,7993,10884.473499999998
2,2020-01-26,2020-03-26,27994,7994,5918.38
3,2020-01-17,2020-04-17,27995,7995,8275.02
2,2020-03-02,2020-05-02,27996,7996,10121.912999999999
2,2020-03-09,2020-05-09,27997,7997,11481.204
2,2020-03-03,2020-05-03,27998,7998,11241.729000000001
1,2020-03-18,2020-04-18,27999,7999,16892.18025
1,2020-03-25,2020-04-25,28000,8000,10209.112799999999
1,2020-03-09,2020-04-09,28001,8001,11375.4333
1,2020-04-01,2020-05-01,28002,8002,10802.279499999999
2,2020-03-21,2020-05-21,28003,8003,6326.465999999999
1,2020-03-23,2020-04-23,28004,8004,9633.775399999999
1,2020-01-27,2020-02-27,28005,8005,8207.27175
1,2020-01-16,2020-02-16,28006,8006,11525.3704
1,2020-03-15,2020-04-15,28007,8007,11239.79775
3,2020-02-22,2020-05-22,28008,8008,13039.7382
1,2020-02-12,2020-03-12,28009,8009,11874.3138
1,2020-03-20,2020-04-20,28010,8010,10077.695099999999
1,2020-02-28,2020-03-28,28011,8011,9216.388500000001
1,2020-02-16,2020-03-16,28012,8012,11593.3504
2,2020-01-23,2020-03-23,28013,8013,11447.729
3,2020-02-05,2020-05-05,28014,8014,8943.876249999998
1,2020-01-05,2020-02-05,28015,8015,6707.617499999999
2,2020-01-19,2020-03-19,28016,8016,10682.77375
1,2020-02-13,2020-03-13,28017,8017,6708.125142857142
1,2020-02-09,2020-03-09,28018,8018,12357.79065
3,2020-03-24,2020-06-24,28019,8019,11835.832999999999
2,2020-03-01,2020-05-01,28020,8020,8149.4424
1,2020-03-02,2020-04-02,28021,8021,10333.887
1,2020-02-15,2020-03-15,28022,8022,8878.6515
1,2020-01-24,2020-02-24,28023,8023,8224.4985
1,2020-02-23,2020-03-23,28024,8024,6386.370800000001
1,2020-01-19,2020-02-19,28025,8025,8698.967999999999
1,2020-03-27,2020-04-27,28026,8026,8291.912
1,2020-02-03,2020-03-03,28027,8027,11696.834499999997
1,2020-03-02,2020-04-02,28028,8028,10334.298999999999
1,2020-03-05,2020-04-05,28029,8029,11887.92525
1,2020-01-12,2020-02-12,28030,8030,7118.66475
1,2020-01-03,2020-02-03,28031,8031,7095.773
1,2020-02-03,2020-03-03,28032,8032,10091.909099999999
1,2020-01-25,2020-02-25,28033,8033,9917.381485714284
1,2020-02-28,2020-03-28,28034,8034,14325.284142857145
3,2020-03-12,2020-06-12,28035,8035,10250.84325
1,2020-03-11,2020-04-11,28036,8036,9382.83135
1,2020-02-15,2020-03-15,28037,8037,6978.610500000001
2,2020-01-22,2020-03-22,28038,8038,10403.79825
2,2020-01-21,2020-03-21,28039,8039,11000.631750000002
3,2020-02-29,2020-05-29,28040,8040,8577.7782
1,2020-02-15,2020-03-15,28041,8041,8946.50275
3,2020-02-18,2020-05-18,28042,8042,6986.3355
2,2020-02-26,2020-04-26,28043,8043,11426.82
1,2020-03-22,2020-04-22,28044,8044,13779.2885
3,2020-01-09,2020-04-09,28045,8045,8880.433399999998
3,2020-02-18,2020-05-18,28046,8046,9908.188
1,2020-02-13,2020-03-13,28047,8047,10343.877999999999
1,2020-02-26,2020-03-26,28048,8048,13603.802250000002
2,2020-03-29,2020-05-29,28049,8049,11207.718400000002
3,2020-02-04,2020-05-04,28050,8050,9007.041
1,2020-03-21,2020-04-21,28051,8051,6876.177
1,2020-03-15,2020-04-15,28052,8052,11792.057999999999
1,2020-01-02,2020-02-02,28053,8053,10617.6726
1,2020-01-21,2020-02-21,28054,8054,12728.328
1,2020-02-21,2020-03-21,28055,8055,12915.643799999998
1,2020-03-17,2020-04-17,28056,8056,6826.283799999999
1,2020-03-12,2020-04-12,28057,8057,6969.0830000000005
1,2020-01-22,2020-02-22,28058,8058,7316.5019999999995
1,2020-01-27,2020-02-27,28059,8059,14498.588999999998
1,2020-02-04,2020-03-04,28060,8060,9158.6364
1,2020-02-18,2020-03-18,28061,8061,9310.2524
1,2020-01-12,2020-02-12,28062,8062,10551.80925
1,2020-01-14,2020-02-14,28063,8063,12913.418999999998
1,2020-01-10,2020-02-10,28064,8064,10007.505749999998
1,2020-01-11,2020-02-11,28065,8065,5045.3005
2,2020-03-31,2020-05-31,28066,8066,10043.4785
2,2020-01-12,2020-03-12,28067,8067,11015.077500000001
3,2020-01-15,2020-04-15,28068,8068,11368.143107142858
1,2020-01-27,2020-02-27,28069,8069,7546.62975
1,2020-01-10,2020-02-10,28070,8070,10027.420800000002
1,2020-02-04,2020-03-04,28071,8071,4940.3949999999995
1,2020-02-20,2020-03-20,28072,8072,9752.205535714285
1,2020-01-03,2020-02-03,28073,8073,10127.08875
1,2020-03-14,2020-04-14,28074,8074,10142.847749999999
1,2020-01-11,2020-02-11,28075,8075,9569.202125
2,2020-02-03,2020-04-03,28076,8076,10114.188
1,2020-01-16,2020-02-16,28077,8077,9396.612749999998
1,2020-02-03,2020-03-03,28078,8078,10478.437199999998
1,2020-02-18,2020-03-18,28079,8079,7246.05
3,2020-01-24,2020-04-24,28080,8080,10625.803714285712
1,2020-02-02,2020-03-02,28081,8081,10091.7752
3,2020-02-06,2020-05-06,28082,8082,10012.578500000001
1,2020-03-31,2020-04-30,28083,8083,13242.534899999999
2,2020-03-26,2020-05-26,28084,8084,7739.39057142857
1,2020-02-28,2020-03-28,28085,8085,8398.07925
2,2020-03-01,2020-05-01,28086,8086,9048.9414
1,2020-01-07,2020-02-07,28087,8087,11319.3395
1,2020-02-18,2020-03-18,28088,8088,8243.17755
1,2020-02-22,2020-03-22,28089,8089,10060.7619
1,2020-02-12,2020-03-12,28090,8090,12055.5835
1,2020-02-05,2020-03-05,28091,8091,9344.391749999999
1,2020-01-25,2020-02-25,28092,8092,9210.0128
1,2020-02-10,2020-03-10,28093,8093,13327.6026
2,2020-03-29,2020-05-29,28094,8094,12448.682999999999
1,2020-02-29,2020-03-29,28095,8095,6166.867499999999
2,2020-03-19,2020-05-19,28096,8096,9082.083857142856
1,2020-01-06,2020-02-06,28097,8097,8928.9052
2,2020-02-05,2020-04-05,28098,8098,9751.08725
3,2020-01-08,2020-04-08,28099,8099,12691.866
1,2020-02-10,2020-03-10,28100,8100,11248.650599999999
1,2020-03-03,2020-04-03,28101,8101,6015.7665
1,2020-02-12,2020-03-12,28102,8102,13080.382
2,2020-01-19,2020-03-19,28103,8103,10862.199750000002
2,2020-01-16,2020-03-16,28104,8104,9981.688799999998
3,2020-03-23,2020-06-23,28105,8105,11703.992999999999
1,2020-01-09,2020-02-09,28106,8106,12732.42225
3,2020-03-27,2020-06-27,28107,8107,5178.221999999999
1,2020-03-30,2020-04-30,28108,8108,12788.995
1,2020-03-23,2020-04-23,28109,8109,13284.651600000001
1,2020-01-02,2020-02-02,28110,8110,12621.414
3,2020-02-14,2020-05-14,28111,8111,14338.03775
2,2020-03-12,2020-05-12,28112,8112,15607.538499999999
1,2020-03-12,2020-04-12,28113,8113,7322.187599999999
1,2020-02-18,2020-03-18,28114,8114,10829.114678571428
2,2020-03-11,2020-05-11,28115,8115,10708.47225
1,2020-03-24,2020-04-24,28116,8116,10376.606249999999
2,2020-02-09,2020-04-09,28117,8117,12252.313499999998
1,2020-03-22,2020-04-22,28118,8118,8060.604899999998
1,2020-01-21,2020-02-21,28119,8119,9254.035
3,2020-01-22,2020-04-22,28120,8120,9881.614
2,2020-01-30,2020-03-30,28121,8121,10889.824349999999
1,2020-01-26,2020-02-26,28122,8122,12648.667799999997
1,2020-02-14,2020-03-14,28123,8123,11381.01075
1,2020-03-30,2020-04-30,28124,8124,9784.1451
2,2020-02-29,2020-04-29,28125,8125,9382.537799999998
2,2020-03-09,2020-05-09,28126,8126,14478.06257142857
3,2020-01-10,2020-04-10,28127,8127,9653.910428571427
1,2020-02-19,2020-03-19,28128,8128,10951.848375
1,2020-01-18,2020-02-18,28129,8129,8212.622599999999
1,2020-01-31,2020-02-29,28130,8130,13476.990857142857
1,2020-01-04,2020-02-04,28131,8131,11531.416499999998
2,2020-02-04,2020-04-04,28132,8132,8472.6873
1,2020-03-03,2020-04-03,28133,8133,10524.617249999998
1,2020-03-02,2020-04-02,28134,8134,12314.267999999998
1,2020-01-20,2020-02-20,28135,8135,13523.230500000001
1,2020-01-07,2020-02-07,28136,8136,8167.1378
2,2020-01-08,2020-03-08,28137,8137,11072.211599999999
1,2020-03-20,2020-04-20,28138,8138,11147.7621
1,2020-02-24,2020-03-24,28139,8139,14144.062999999998
1,2020-02-11,2020-03-11,28140,8140,10650.024899999999
1,2020-03-02,2020-04-02,28141,8141,14760.456199999999
3,2020-02-20,2020-05-20,28142,8142,12826.5385
1,2020-03-08,2020-04-08,28143,8143,10693.640249999999
1,2020-01-07,2020-02-07,28144,8144,12049.675714285713
1,2020-01-11,2020-02-11,28145,8145,6542.942571428572
2,2020-03-18,2020-05-18,28146,8146,6386.07725
2,2020-02-01,2020-04-01,28147,8147,9327.6594
1,2020-01-13,2020-02-13,28148,8148,12532.5765
1,2020-03-12,2020-04-12,28149,8149,8374.9815
2,2020-01-17,2020-03-17,28150,8150,12284.642624999999
1,2020-03-02,2020-04-02,28151,8151,8968.9104
2,2020-03-07,2020-05-07,28152,8152,9685.575571428571
2,2020-02-22,2020-04-22,28153,8153,13437.3285
1,2020-03-26,2020-04-26,28154,8154,10290.428357142857
1,2020-01-06,2020-02-06,28155,8155,14201.949
1,2020-03-25,2020-04-25,28156,8156,11985.447857142855
2,2020-01-27,2020-03-27,28157,8157,14519.292
1,2020-03-13,2020-04-13,28158,8158,11473.216349999999
1,2020-03-08,2020-04-08,28159,8159,11733.141999999998
1,2020-03-19,2020-04-19,28160,8160,12127.7865
1,2020-02-13,2020-03-13,28161,8161,12521.0405
1,2020-03-28,2020-04-28,28162,8162,11055.891249999999
3,2020-01-02,2020-04-02,28163,8163,10642.3926
1,2020-01-30,2020-02-29,28164,8164,9467.734250000001
3,2020-01-19,2020-04-19,28165,8165,14716.742999999999
1,2020-02-16,2020-03-16,28166,8166,7910.2764
2,2020-02-24,2020-04-24,28167,8167,11550.790799999999
2,2020-02-16,2020-04-16,28168,8168,11679.6644
2,2020-01-28,2020-03-28,28169,8169,12035.93625
1,2020-03-25,2020-04-25,28170,8170,13469.670499999998
1,2020-01-07,2020-02-07,28171,8171,6293.943749999999
2,2020-03-10,2020-05-10,28172,8172,8687.3805
1,2020-01-10,2020-02-10,28173,8173,8000.834000000001
1,2020-02-24,2020-03-24,28174,8174,10290.8742
1,2020-02-06,2020-03-06,28175,8175,6503.7083999999995
1,2020-02-29,2020-03-29,28176,8176,12765.099
1,2020-04-01,2020-05-01,28177,8177,7205.18475
1,2020-03-25,2020-04-25,28178,8178,13127.525099999997
1,2020-02-26,2020-03-26,28179,8179,9803.10225
2,2020-02-23,2020-04-23,28180,8180,7910.679571428571
3,2020-03-04,2020-06-04,28181,8181,10982.956949999998
1,2020-04-01,2020-05-01,28182,8182,12360.264857142853
2,2020-02-20,2020-04-20,28183,8183,10191.66975
1,2020-03-28,2020-04-28,28184,8184,11511.228499999997
2,2020-03-29,2020-05-29,28185,8185,10583.790750000002
1,2020-03-03,2020-04-03,28186,8186,11358.84
1,2020-01-01,2020-02-01,28187,8187,7686.485357142856
1,2020-01-31,2020-02-29,28188,8188,14088.369428571428
1,2020-02-24,2020-03-24,28189,8189,9563.4264
1,2020-03-10,2020-04-10,28190,8190,8301.285
1,2020-03-20,2020-04-20,28191,8191,11169.011
1,2020-02-24,2020-03-24,28192,8192,9589.918
1,2020-02-14,2020-03-14,28193,8193,14658.0845
1,2020-03-02,2020-04-02,28194,8194,9740.4525
1,2020-04-01,2020-05-01,28195,8195,11939.406857142856
2,2020-01-08,2020-03-08,28196,8196,11637.377749999998
1,2020-03-18,2020-04-18,28197,8197,13177.922999999999
3,2020-01-07,2020-04-07,28198,8198,11712.439
1,2020-02-24,2020-03-24,28199,8199,9659.2473
1,2020-03-19,2020-04-19,28200,8200,9919.8888
1,2020-03-15,2020-04-15,28201,8201,9535.552392857142
1,2020-03-09,2020-04-09,28202,8202,7965.048857142858
1,2020-02-17,2020-03-17,28203,8203,10267.3593
1,2020-03-17,2020-04-17,28204,8204,8924.3526
3,2020-03-15,2020-06-15,28205,8205,8924.427642857141
1,2020-01-12,2020-02-12,28206,8206,9299.973
1,2020-03-02,2020-04-02,28207,8207,9567.4125
3,2020-01-27,2020-04-27,28208,8208,8485.964
1,2020-02-02,2020-03-02,28209,8209,10748.874
1,2020-02-04,2020-03-04,28210,8210,9153.790249999998
1,2020-03-14,2020-04-14,28211,8211,8807.059142857142
1,2020-01-22,2020-02-22,28212,8212,11972.3595
1,2020-02-27,2020-03-27,28213,8213,10314.6363
1,2020-03-18,2020-04-18,28214,8214,11094.4905
1,2020-03-21,2020-04-21,28215,8215,8845.6915
1,2020-02-15,2020-03-15,28216,8216,8168.106
1,2020-01-21,2020-02-21,28217,8217,12819.235800000002
1,2020-01-04,2020-02-04,28218,8218,10338.9134
3,2020-02-08,2020-05-08,28219,8219,16438.284999999996
1,2020-01-16,2020-02-16,28220,8220,10729.901399999999
2,2020-03-09,2020-05-09,28221,8221,12197.3115
1,2020-03-29,2020-04-29,28222,8222,9752.786750000001
1,2020-01-15,2020-02-15,28223,8223,10754.487500000001
1,2020-01-27,2020-02-27,28224,8224,10772.028400000001
1,2020-02-22,2020-03-22,28225,8225,8441.756399999998
1,2020-01-23,2020-02-23,28226,8226,10094.515
2,2020-03-09,2020-05-09,28227,8227,10687.76925
2,2020-02-19,2020-04-19,28228,8228,10680.801300000001
1,2020-03-03,2020-04-03,28229,8229,5270.53575
1,2020-03-07,2020-04-07,28230,8230,11127.399
1,2020-01-25,2020-02-25,28231,8231,14395.76925
1,2020-03-18,2020-04-18,28232,8232,9222.105
1,2020-03-01,2020-04-01,28233,8233,9856.301749999999
1,2020-02-12,2020-03-12,28234,8234,12302.3715
2,2020-03-07,2020-05-07,28235,8235,9009.3585
